index,word,src_link,subindex,local_path
9925,Мене нудить.,https://media.spreadthesign.com/video/mp4/31/329399.mp4,0,videos/10429__Мене нудить..mp4
9926,У мене був медичний огляд минулого тижня.,https://media.spreadthesign.com/video/mp4/31/328377.mp4,0,videos/10430__У мене був медичний огляд минулого тижня..mp4
9927,У мене застуда.,https://media.spreadthesign.com/video/mp4/31/117861.mp4,0,videos/10431__У мене застуда..mp4
9928,У мене кашель.,https://media.spreadthesign.com/video/mp4/31/117862.mp4,0,videos/10432__У мене кашель..mp4
9930,У мене болить горло.,https://media.spreadthesign.com/video/mp4/31/117868.mp4,0,videos/10434__У мене болить горло..mp4
9931,У мене болить живіт,https://media.spreadthesign.com/video/mp4/31/117581.mp4,0,videos/10435__У мене болить живіт.mp4
9932,У мене болить зуб.,https://media.spreadthesign.com/video/mp4/31/117869.mp4,0,videos/10436__У мене болить зуб..mp4
9933,Я застудився.,https://media.spreadthesign.com/video/mp4/31/117876.mp4,0,videos/10437__Я застудився..mp4
9934,В мене випала пломба,https://media.spreadthesign.com/video/mp4/31/331096.mp4,0,videos/10438__В мене випала пломба.mp4
9935,Я втратив окуляри,https://media.spreadthesign.com/video/mp4/31/117874.mp4,0,videos/10439__Я втратив окуляри.mp4
9936,В мене закінчилися ліки,https://media.spreadthesign.com/video/mp4/31/331095.mp4,0,videos/10440__В мене закінчилися ліки.mp4
9937,Я повинен купити деякі ліки.,https://media.spreadthesign.com/video/mp4/31/117886.mp4,0,videos/10441__Я повинен купити деякі ліки..mp4
9938,Я повинен приймати таблетки.,https://media.spreadthesign.com/video/mp4/31/117887.mp4,0,videos/10442__Я повинен приймати таблетки..mp4
9939,Мені потрібен стоматолог,https://media.spreadthesign.com/video/mp4/31/329402.mp4,0,videos/10443__Мені потрібен стоматолог.mp4
9940,Мені потрібен лікар.,https://media.spreadthesign.com/video/mp4/31/117920.mp4,0,videos/10444__Мені потрібен лікар..mp4
9941,Я був в ліжку протягом двох тижнів.,https://media.spreadthesign.com/video/mp4/31/331085.mp4,0,videos/10445__Я був в ліжку протягом двох тижнів..mp4
9942,Воно зламане?,https://media.spreadthesign.com/video/mp4/31/116687.mp4,0,videos/10446__Воно зламане_.mp4
9943,У мене болить тут.,https://media.spreadthesign.com/video/mp4/31/116694.mp4,0,videos/10447__У мене болить тут..mp4
9944,Прийшов час зміряти вашу температуру.,https://media.spreadthesign.com/video/mp4/31/116714.mp4,0,videos/10448__Прийшов час зміряти вашу температуру..mp4
9945,Мій батько помер минулого місяця.,https://media.spreadthesign.com/video/mp4/31/116765.mp4,0,videos/10449__Мій батько помер минулого місяця..mp4
9946,У мене голова болить.,https://media.spreadthesign.com/video/mp4/31/117147.mp4,0,videos/10450__У мене голова болить..mp4
9947,У мого чоловіка була операція,https://media.spreadthesign.com/video/mp4/31/117150.mp4,0,videos/10451__У мого чоловіка була операція.mp4
9948,Мій ніс сопливить,https://media.spreadthesign.com/video/mp4/31/117142.mp4,0,videos/10452__Мій ніс сопливить.mp4
9949,У мене розлад шлунку,https://media.spreadthesign.com/video/mp4/31/117148.mp4,0,videos/10453__У мене розлад шлунку.mp4
9950,Моя дружина перебуває в лікарні.,https://media.spreadthesign.com/video/mp4/31/117138.mp4,0,videos/10454__Моя дружина перебуває в лікарні..mp4
9951,Вони мають здати кров,https://media.spreadthesign.com/video/mp4/31/117238.mp4,0,videos/10455__Вони мають здати кров.mp4
9952,Чи були кістки зламані?,https://media.spreadthesign.com/video/mp4/31/117254.mp4,0,videos/10456__Чи були кістки зламані_.mp4
9953,Які у вас симптоми?,https://media.spreadthesign.com/video/mp4/31/117259.mp4,0,videos/10457__Які у вас симптоми_.mp4
9954,Яке у нього призначення?,https://media.spreadthesign.com/video/mp4/31/117276.mp4,0,videos/10458__Яке у нього призначення_.mp4
9955,Де я можу знайти лікаря?,https://media.spreadthesign.com/video/mp4/31/117299.mp4,0,videos/10459__Де я можу знайти лікаря_.mp4
9956,Де я можу знайти лікарню?,https://media.spreadthesign.com/video/mp4/31/117300.mp4,0,videos/10460__Де я можу знайти лікарню_.mp4
9957,Де болить?,https://media.spreadthesign.com/video/mp4/31/117293.mp4,0,videos/10461__Де болить_.mp4
9958,Ви втратили багато ваги.,https://media.spreadthesign.com/video/mp4/31/391567.mp4,0,videos/10462__Ви втратили багато ваги..mp4
9959,Ви повинні мати постріл.,https://media.spreadthesign.com/video/mp4/31/391779.mp4,0,videos/10463__Ви повинні мати постріл..mp4
9960,Ти втратив багато крові.,https://media.spreadthesign.com/video/mp4/31/117513.mp4,0,videos/10464__Ти втратив багато крові..mp4
9961,Ви повинні пройти рентген.,https://media.spreadthesign.com/video/mp4/31/391563.mp4,0,videos/10465__Ви повинні пройти рентген..mp4
9965,Ти приніс десерт?,https://media.spreadthesign.com/video/mp4/31/117680.mp4,0,videos/10469__Ти приніс десерт_.mp4
9966,Ти їв?,https://media.spreadthesign.com/video/mp4/31/117681.mp4,0,videos/10470__Ти їв_.mp4
9967,Ти бачив цю жінку?,https://media.spreadthesign.com/video/mp4/31/117678.mp4,0,videos/10471__Ти бачив цю жінку_.mp4
9968,В тебе є плащ?,https://media.spreadthesign.com/video/mp4/31/117699.mp4,0,videos/10472__В тебе є плащ_.mp4
9969,Бажаєте вершки та цукор?,https://media.spreadthesign.com/video/mp4/31/389181.mp4,0,videos/10473__Бажаєте вершки та цукор_.mp4
9970,Бажаєш піти в кінотеатр?,https://media.spreadthesign.com/video/mp4/31/389166.mp4,0,videos/10474__Бажаєш піти в кінотеатр_.mp4
9972,Хто-небудь бачив мій пейджер?,https://media.spreadthesign.com/video/mp4/31/117737.mp4,0,videos/10476__Хто-небудь бачив мій пейджер_.mp4
9973,"Сідайте, будь ласка.",https://media.spreadthesign.com/video/mp4/31/329717.mp4,0,"videos/10477__Сідайте, будь ласка..mp4"
9974,Ти поїв?,https://media.spreadthesign.com/video/mp4/31/117736.mp4,0,videos/10478__Ти поїв_.mp4
9975,Він зламав відеомагнітофона,https://media.spreadthesign.com/video/mp4/31/328279.mp4,0,videos/10479__Він зламав відеомагнітофона.mp4
9976,Її дочка працює тут.,https://media.spreadthesign.com/video/mp4/31/117740.mp4,0,videos/10480__Її дочка працює тут..mp4
9977,Його племінниця допоможе вам.,https://media.spreadthesign.com/video/mp4/31/117753.mp4,0,videos/10481__Його племінниця допоможе вам..mp4
9979,Як твої справи?,https://media.spreadthesign.com/video/mp4/31/117762.mp4,0,videos/10483__Як твої справи_.mp4
9980,Скільки дітей прийде?,https://media.spreadthesign.com/video/mp4/31/117759.mp4,0,videos/10484__Скільки дітей прийде_.mp4
9981,Я вже прийняв ванну.,https://media.spreadthesign.com/video/mp4/31/117775.mp4,0,videos/10485__Я вже прийняв ванну..mp4
9982,Я вже прийняв душ.,https://media.spreadthesign.com/video/mp4/31/117776.mp4,0,videos/10486__Я вже прийняв душ..mp4
9983,Я розлучений,https://media.spreadthesign.com/video/mp4/31/116720.mp4,0,videos/10487__Я розлучений.mp4
9984,Я радий вас бачити.,https://media.spreadthesign.com/video/mp4/31/116718.mp4,0,videos/10488__Я радий вас бачити..mp4
9985,Я радий зустрітися з вами.,https://media.spreadthesign.com/video/mp4/31/117783.mp4,0,videos/10489__Я радий зустрітися з вами..mp4
9985,Я радий зустрітися з вами.,https://media.spreadthesign.com/video/mp4/31/117784.mp4,1,videos/10490__Я радий зустрітися з вами..mp4
9986,Я неодружений.,https://media.spreadthesign.com/video/mp4/31/117828.mp4,0,videos/10491__Я неодружений..mp4
9987,Я ціную вашу допомогу.,https://media.spreadthesign.com/video/mp4/31/117832.mp4,0,videos/10492__Я ціную вашу допомогу..mp4
9988,Мені дуже подобається сидіти на сонці.,https://media.spreadthesign.com/video/mp4/31/117852.mp4,0,videos/10493__Мені дуже подобається сидіти на сонці..mp4
9988,Мені дуже подобається сидіти на сонці.,https://media.spreadthesign.com/video/mp4/31/117856.mp4,1,videos/10494__Мені дуже подобається сидіти на сонці..mp4
9989,Я відчуваю себе втомленим.,https://media.spreadthesign.com/video/mp4/31/331090.mp4,0,videos/10495__Я відчуваю себе втомленим..mp4
9990,Я відчуваю себе чудово.,https://media.spreadthesign.com/video/mp4/31/331094.mp4,0,videos/10496__Я відчуваю себе чудово..mp4
9992,Я чекав 20 хвилин.,https://media.spreadthesign.com/video/mp4/31/116681.mp4,0,videos/10498__Я чекав 20 хвилин..mp4
9993,Я не бачив вас протягом тривалого часу.,https://media.spreadthesign.com/video/mp4/31/117884.mp4,0,videos/10499__Я не бачив вас протягом тривалого часу..mp4
9993,Я не бачив вас протягом тривалого часу.,https://media.spreadthesign.com/video/mp4/31/117885.mp4,1,videos/10500__Я не бачив вас протягом тривалого часу..mp4
9994,Я не голився ще.,https://media.spreadthesign.com/video/mp4/31/117881.mp4,0,videos/10501__Я не голився ще..mp4
9995,Я повинен піти додому,https://media.spreadthesign.com/video/mp4/31/117889.mp4,0,videos/10502__Я повинен піти додому.mp4
9996,Я позичив мою друкарську машинку.,https://media.spreadthesign.com/video/mp4/31/331118.mp4,0,videos/10503__Я позичив мою друкарську машинку..mp4
9997,Я втратив свій гребінець,https://media.spreadthesign.com/video/mp4/31/117911.mp4,0,videos/10504__Я втратив свій гребінець.mp4
9998,Я втратив свій олівець.,https://media.spreadthesign.com/video/mp4/31/117912.mp4,0,videos/10505__Я втратив свій олівець..mp4
10001,Мені потрібні марки.,https://media.spreadthesign.com/video/mp4/31/117924.mp4,0,videos/10508__Мені потрібні марки..mp4
10003,Я хочу почистити зуби.,https://media.spreadthesign.com/video/mp4/31/116641.mp4,0,videos/10510__Я хочу почистити зуби..mp4
10004,Я хочу підписатися на газету.,https://media.spreadthesign.com/video/mp4/31/116642.mp4,0,videos/10511__Я хочу підписатися на газету..mp4
10005,Я скоро повернуся.,https://media.spreadthesign.com/video/mp4/31/116649.mp4,0,videos/10512__Я скоро повернуся..mp4
10006,Я написав їй листа на минулого тижня.,https://media.spreadthesign.com/video/mp4/31/116677.mp4,0,videos/10513__Я написав їй листа на минулого тижня..mp4
10007,Це нормально.,https://media.spreadthesign.com/video/mp4/31/116699.mp4,0,videos/10514__Це нормально..mp4
10008,Це хлопчик!,https://media.spreadthesign.com/video/mp4/31/116701.mp4,0,videos/10515__Це хлопчик!.mp4
10009,Це дівчинка!,https://media.spreadthesign.com/video/mp4/31/116700.mp4,0,videos/10516__Це дівчинка!.mp4
10010,Це час для вечірки!,https://media.spreadthesign.com/video/mp4/31/116702.mp4,0,videos/10517__Це час для вечірки!.mp4
10011,Давайте підемо в зоопарк.,https://media.spreadthesign.com/video/mp4/31/116742.mp4,0,videos/10518__Давайте підемо в зоопарк..mp4
10013,Давайте зробимо перерву.,https://media.spreadthesign.com/video/mp4/31/116740.mp4,0,videos/10520__Давайте зробимо перерву..mp4
10014,Давайте сходимо до ресторану,https://media.spreadthesign.com/video/mp4/31/116743.mp4,0,videos/10521__Давайте сходимо до ресторану.mp4
10015,Чи можу я позичити ваш фен?,https://media.spreadthesign.com/video/mp4/31/116752.mp4,0,videos/10522__Чи можу я позичити ваш фен_.mp4
10016,Чи можу я піти з вами?,https://media.spreadthesign.com/video/mp4/31/116751.mp4,0,videos/10523__Чи можу я піти з вами_.mp4
10017,Можна вашу візитку?,https://media.spreadthesign.com/video/mp4/31/116758.mp4,0,videos/10524__Можна вашу візитку_.mp4
10018,Чи можу я вам допомогти?,https://media.spreadthesign.com/video/mp4/31/116748.mp4,0,videos/10525__Чи можу я вам допомогти_.mp4
10019,Чи можу я представити вам мою дочку?,https://media.spreadthesign.com/video/mp4/31/116755.mp4,0,videos/10526__Чи можу я представити вам мою дочку_.mp4
10020,Чи можу я представити мого друга?,https://media.spreadthesign.com/video/mp4/31/116756.mp4,0,videos/10527__Чи можу я представити мого друга_.mp4
10021,Чи можу я представити мого чоловіка?,https://media.spreadthesign.com/video/mp4/31/116750.mp4,0,videos/10528__Чи можу я представити мого чоловіка_.mp4
10022,Чи можу я представити вам мого сина?,https://media.spreadthesign.com/video/mp4/31/116754.mp4,0,videos/10529__Чи можу я представити вам мого сина_.mp4
10023,Чи можу я представити вам мою дружину?,https://media.spreadthesign.com/video/mp4/31/331013.mp4,0,videos/10530__Чи можу я представити вам мою дружину_.mp4
10024,Моя тітка живе в місті.,https://media.spreadthesign.com/video/mp4/31/116763.mp4,0,videos/10531__Моя тітка живе в місті..mp4
10025,Мій брат молодший за мене,https://media.spreadthesign.com/video/mp4/31/116767.mp4,0,videos/10532__Мій брат молодший за мене.mp4
10026,Мій комп'ютер поламався,https://media.spreadthesign.com/video/mp4/31/116769.mp4,0,videos/10533__Мій комп_ютер поламався.mp4
10027,Мій чоловік помер.,https://media.spreadthesign.com/video/mp4/31/117143.mp4,0,videos/10534__Мій чоловік помер..mp4
10029,Моя дружина мертва.,https://media.spreadthesign.com/video/mp4/31/117137.mp4,0,videos/10536__Моя дружина мертва..mp4
10030,"Ні, дякую.",https://media.spreadthesign.com/video/mp4/31/117155.mp4,0,"videos/10537__Ні, дякую..mp4"
10031,Відкрийте двері.,https://media.spreadthesign.com/video/mp4/31/327429.mp4,0,videos/10538__Відкрийте двері..mp4
10032,Відкрийте вікно.,https://media.spreadthesign.com/video/mp4/31/324504.mp4,0,videos/10539__Відкрийте вікно..mp4
10033,Наша сім'я велика.,https://media.spreadthesign.com/video/mp4/31/117161.mp4,0,videos/10540__Наша сім_я велика..mp4
10034,Наша сім'я невелика.,https://media.spreadthesign.com/video/mp4/31/117162.mp4,0,videos/10541__Наша сім_я невелика..mp4
10035,Пробачте мене.,https://media.spreadthesign.com/video/mp4/31/117165.mp4,0,videos/10542__Пробачте мене..mp4
10036,Можливо,https://media.spreadthesign.com/video/mp4/31/117167.mp4,0,videos/10543__Можливо.mp4
10037,"Будь ласка, закрийте штори.",https://media.spreadthesign.com/video/mp4/31/390709.mp4,0,"videos/10544__Будь ласка, закрийте штори..mp4"
10038,"Будь ласка, почекайте.",https://media.spreadthesign.com/video/mp4/31/390704.mp4,0,"videos/10545__Будь ласка, почекайте..mp4"
10039,Ми з нею обговорювали це.,https://media.spreadthesign.com/video/mp4/31/117176.mp4,0,videos/10546__Ми з нею обговорювали це..mp4
10040,Тут не курять.,https://media.spreadthesign.com/video/mp4/31/117185.mp4,0,videos/10547__Тут не курять..mp4
10041,Дитина дотепна,https://media.spreadthesign.com/video/mp4/31/117202.mp4,0,videos/10548__Дитина дотепна.mp4
10042,Дуже цікаво.,https://media.spreadthesign.com/video/mp4/31/117243.mp4,0,videos/10549__Дуже цікаво..mp4
10043,Вимийте обличчя.,https://media.spreadthesign.com/video/mp4/31/391774.mp4,0,videos/10550__Вимийте обличчя..mp4
10044,Вимийте руки.,https://media.spreadthesign.com/video/mp4/31/391773.mp4,0,videos/10551__Вимийте руки..mp4
10045,У нас була сімейна зустріч влітку минулого року.,https://media.spreadthesign.com/video/mp4/31/117249.mp4,0,videos/10552__У нас була сімейна зустріч влітку минулого року..mp4
10046,Яка ваша адреса?,https://media.spreadthesign.com/video/mp4/31/117271.mp4,0,videos/10553__Яка ваша адреса_.mp4
10047,Як тебе звати?,https://media.spreadthesign.com/video/mp4/31/117290.mp4,0,videos/10554__Як тебе звати_.mp4
10048,Куди ви їдете?,https://media.spreadthesign.com/video/mp4/31/117307.mp4,0,videos/10555__Куди ви їдете_.mp4
10049,Де мій калькулятор?,https://media.spreadthesign.com/video/mp4/31/117305.mp4,0,videos/10556__Де мій калькулятор_.mp4
10051,Де знаходиться пошта?,https://media.spreadthesign.com/video/mp4/31/117471.mp4,0,videos/10558__Де знаходиться пошта_.mp4
10052,Де знаходиться туалет?,https://media.spreadthesign.com/video/mp4/31/117468.mp4,0,videos/10559__Де знаходиться туалет_.mp4
10053,Де ви народилися?,https://media.spreadthesign.com/video/mp4/31/117462.mp4,0,videos/10560__Де ви народилися_.mp4
10054,Ви схожі на свою матір,https://media.spreadthesign.com/video/mp4/31/398926.mp4,0,videos/10561__Ви схожі на свою матір.mp4
10055,Твій батько гарно виглядає,https://media.spreadthesign.com/video/mp4/31/117516.mp4,0,videos/10562__Твій батько гарно виглядає.mp4
10056,"Столик на двох, будь ласка",https://media.spreadthesign.com/video/mp4/31/117459.mp4,0,"videos/10563__Столик на двох, будь ласка.mp4"
10057,Щось на десерт?,https://media.spreadthesign.com/video/mp4/31/117461.mp4,0,videos/10564__Щось на десерт_.mp4
10058,Після одинадцяти ми не подаємо сніданок,https://media.spreadthesign.com/video/mp4/31/117656.mp4,0,videos/10565__Після одинадцяти ми не подаємо сніданок.mp4
10059,Можу я прийняти ваше замовлення?,https://media.spreadthesign.com/video/mp4/31/117661.mp4,0,videos/10566__Можу я прийняти ваше замовлення_.mp4
10060,Можно забронювати столик?,https://media.spreadthesign.com/video/mp4/31/117662.mp4,0,videos/10567__Можно забронювати столик_.mp4
10061,Перевір будь ласка,https://media.spreadthesign.com/video/mp4/31/117670.mp4,0,videos/10568__Перевір будь ласка.mp4
10062,Ви приймаєте кредитні картки?,https://media.spreadthesign.com/video/mp4/31/391596.mp4,0,videos/10569__Ви приймаєте кредитні картки_.mp4
10063,Ти бажаєш звичайний напій чи без цукру?,https://media.spreadthesign.com/video/mp4/31/117715.mp4,0,videos/10570__Ти бажаєш звичайний напій чи без цукру_.mp4
10064,"Бажаєте гірчицю або майонез, або додати і те, і інше?",https://media.spreadthesign.com/video/mp4/31/389182.mp4,0,"videos/10571__Бажаєте гірчицю або майонез, або додати і те, і інше_.mp4"
10065,Ви бажаєте солодкий чи несолодкий чай?,https://media.spreadthesign.com/video/mp4/31/391757.mp4,0,videos/10572__Ви бажаєте солодкий чи несолодкий чай_.mp4
10066,"Ви хочете, щоб вашу яєчню підсмажили?",https://media.spreadthesign.com/video/mp4/31/315150.mp4,0,"videos/10573__Ви хочете, щоб вашу яєчню підсмажили_.mp4"
10067,"Ви хочете, щоб вашу яєчню залишили вологою?",https://media.spreadthesign.com/video/mp4/31/315149.mp4,0,"videos/10574__Ви хочете, щоб вашу яєчню залишили вологою_.mp4"
10068,Гарного дня!,https://media.spreadthesign.com/video/mp4/31/329733.mp4,0,videos/10575__Гарного дня!.mp4
10069,Він їсть занадто багато.,https://media.spreadthesign.com/video/mp4/31/117749.mp4,0,videos/10576__Він їсть занадто багато..mp4
10069,Він їсть занадто багато.,https://media.spreadthesign.com/video/mp4/31/117750.mp4,1,videos/10577__Він їсть занадто багато..mp4
10070,Як я можу вам допомогти?,https://media.spreadthesign.com/video/mp4/31/331137.mp4,0,videos/10578__Як я можу вам допомогти_.mp4
10071,Я голодний.,https://media.spreadthesign.com/video/mp4/31/117815.mp4,0,videos/10579__Я голодний..mp4
10072,Я не замовляв цього.,https://media.spreadthesign.com/video/mp4/31/117844.mp4,0,videos/10580__Я не замовляв цього..mp4
10073,Я не їв ще.,https://media.spreadthesign.com/video/mp4/31/117875.mp4,0,videos/10581__Я не їв ще..mp4
10074,Я люблю шоколад.,https://media.spreadthesign.com/video/mp4/31/117904.mp4,0,videos/10582__Я люблю шоколад..mp4
10074,Я люблю шоколад.,https://media.spreadthesign.com/video/mp4/31/117905.mp4,1,videos/10583__Я люблю шоколад..mp4
10075,Мені подобаються сендвічі та гамбургери.,https://media.spreadthesign.com/video/mp4/31/117892.mp4,0,videos/10584__Мені подобаються сендвічі та гамбургери..mp4
10076,"Я думаю, що чек є неправильним.",https://media.spreadthesign.com/video/mp4/31/116633.mp4,0,"videos/10585__Я думаю, що чек є неправильним..mp4"
10077,Я хочу велику кока-колу.,https://media.spreadthesign.com/video/mp4/31/116636.mp4,0,videos/10586__Я хочу велику кока-колу..mp4
10078,Я хочу велику склянку молока.,https://media.spreadthesign.com/video/mp4/31/116637.mp4,0,videos/10587__Я хочу велику склянку молока..mp4
10079,Я хочу велику Pepsi.,https://media.spreadthesign.com/video/mp4/31/116628.mp4,0,videos/10588__Я хочу велику Pepsi..mp4
10080,Я хочу середню склянку молока.,https://media.spreadthesign.com/video/mp4/31/116643.mp4,0,videos/10589__Я хочу середню склянку молока..mp4
10081,Я хочу маленьку склянку молока.,https://media.spreadthesign.com/video/mp4/31/116639.mp4,0,videos/10590__Я хочу маленьку склянку молока..mp4
10082,Я буду пити каву після їжі,https://media.spreadthesign.com/video/mp4/31/116651.mp4,0,videos/10591__Я буду пити каву після їжі.mp4
10083,Я буду гарячий чай,https://media.spreadthesign.com/video/mp4/31/116652.mp4,0,videos/10592__Я буду гарячий чай.mp4
10084,Я буду чай з льодом.,https://media.spreadthesign.com/video/mp4/31/116653.mp4,0,videos/10593__Я буду чай з льодом..mp4
10085,Я хотів би десерт.,https://media.spreadthesign.com/video/mp4/31/116660.mp4,0,videos/10594__Я хотів би десерт..mp4
10085,Я хотів би десерт.,https://media.spreadthesign.com/video/mp4/31/116661.mp4,1,videos/10595__Я хотів би десерт..mp4
10086,Я хотів би замовити стейк.,https://media.spreadthesign.com/video/mp4/31/116673.mp4,0,videos/10596__Я хотів би замовити стейк..mp4
10087,Вам цього достатньо?,https://media.spreadthesign.com/video/mp4/31/391069.mp4,0,videos/10597__Вам цього достатньо_.mp4
10088,Чайові включені?,https://media.spreadthesign.com/video/mp4/31/116691.mp4,0,videos/10598__Чайові включені_.mp4
10089,Є дитяче меню?,https://media.spreadthesign.com/video/mp4/31/116692.mp4,0,videos/10599__Є дитяче меню_.mp4
10091,Можна мені меню будь ласка?,https://media.spreadthesign.com/video/mp4/31/116759.mp4,0,videos/10601__Можна мені меню будь ласка_.mp4
10092,Сіль і перець на столі.,https://media.spreadthesign.com/video/mp4/31/117174.mp4,0,videos/10602__Сіль і перець на столі..mp4
10093,Дякую за спільну вечерю,https://media.spreadthesign.com/video/mp4/31/117196.mp4,0,videos/10603__Дякую за спільну вечерю.mp4
10094,Бекон пересмажений,https://media.spreadthesign.com/video/mp4/31/390670.mp4,0,videos/10604__Бекон пересмажений.mp4
10095,Пиріг в духовці.,https://media.spreadthesign.com/video/mp4/31/117204.mp4,0,videos/10605__Пиріг в духовці..mp4
10096,Кока-кола в холодильнику,https://media.spreadthesign.com/video/mp4/31/117207.mp4,0,videos/10606__Кока-кола в холодильнику.mp4
10097,Їжа смачна.,https://media.spreadthesign.com/video/mp4/31/117217.mp4,0,videos/10607__Їжа смачна..mp4
10098,Сервіс поганий,https://media.spreadthesign.com/video/mp4/31/117223.mp4,0,videos/10608__Сервіс поганий.mp4
10099,За що ця плата?,https://media.spreadthesign.com/video/mp4/31/117256.mp4,0,videos/10609__За що ця плата_.mp4
10100,Які знижки сьогодні?,https://media.spreadthesign.com/video/mp4/31/117257.mp4,0,videos/10610__Які знижки сьогодні_.mp4
10101,Що ви збираєтеся замовити?,https://media.spreadthesign.com/video/mp4/31/117260.mp4,0,videos/10611__Що ви збираєтеся замовити_.mp4
10102,Що я можу дістати для вас?,https://media.spreadthesign.com/video/mp4/31/117263.mp4,0,videos/10612__Що я можу дістати для вас_.mp4
10103,Який сьогодні суп?,https://media.spreadthesign.com/video/mp4/31/117272.mp4,0,videos/10613__Який сьогодні суп_.mp4
10104,Який соус до салату ви б хотіли?,https://media.spreadthesign.com/video/mp4/31/117274.mp4,0,videos/10614__Який соус до салату ви б хотіли_.mp4
10105,Що б ви хотіли замовити?,https://media.spreadthesign.com/video/mp4/31/117288.mp4,0,videos/10615__Що б ви хотіли замовити_.mp4
10106,Що б ви порекомендували?,https://media.spreadthesign.com/video/mp4/31/117287.mp4,0,videos/10616__Що б ви порекомендували_.mp4
10107,Де знаходиться сервер?,https://media.spreadthesign.com/video/mp4/31/117470.mp4,0,videos/10617__Де знаходиться сервер_.mp4
10108,Вам з собою чи будете їсти тут?,https://media.spreadthesign.com/video/mp4/31/315242.mp4,0,videos/10618__Вам з собою чи будете їсти тут_.mp4
10109,Чи будете ви обідати сьогодні?,https://media.spreadthesign.com/video/mp4/31/117488.mp4,0,videos/10619__Чи будете ви обідати сьогодні_.mp4
10110,З або без цибулі?,https://media.spreadthesign.com/video/mp4/31/117490.mp4,0,videos/10620__З або без цибулі_.mp4
10111,З або без солоних огірків?,https://media.spreadthesign.com/video/mp4/31/117489.mp4,0,videos/10621__З або без солоних огірків_.mp4
10112,"Це буде великим, середнім або маленьким?",https://media.spreadthesign.com/video/mp4/31/117493.mp4,0,"videos/10622__Це буде великим, середнім або маленьким_.mp4"
10113,ще по одній?,https://media.spreadthesign.com/video/mp4/31/117498.mp4,0,videos/10623__ще по одній_.mp4
10114,Хочете фрі до того замовлення?,https://media.spreadthesign.com/video/mp4/31/117494.mp4,0,videos/10624__Хочете фрі до того замовлення_.mp4
10115,Хочете кетчуп?,https://media.spreadthesign.com/video/mp4/31/117495.mp4,0,videos/10625__Хочете кетчуп_.mp4
10116,Хочете додати сир?,https://media.spreadthesign.com/video/mp4/31/117496.mp4,0,videos/10626__Хочете додати сир_.mp4
10117,Хотіли б ви збільшити розмір?,https://media.spreadthesign.com/video/mp4/31/117499.mp4,0,videos/10627__Хотіли б ви збільшити розмір_.mp4
10118,Ви глухий?,https://media.spreadthesign.com/video/mp4/31/391534.mp4,0,videos/10628__Ви глухий_.mp4
10119,Ваші батьки глухі?,https://media.spreadthesign.com/video/mp4/31/391065.mp4,0,videos/10629__Ваші батьки глухі_.mp4
10120,Ви читаєте по губах?,https://media.spreadthesign.com/video/mp4/31/398929.mp4,0,videos/10630__Ви читаєте по губах_.mp4
10121,Ви чуєте музику?,https://media.spreadthesign.com/video/mp4/31/398930.mp4,0,videos/10631__Ви чуєте музику_.mp4
10122,Ви носите слуховий апарат?,https://media.spreadthesign.com/video/mp4/31/391569.mp4,0,videos/10632__Ви носите слуховий апарат_.mp4
10122,Ви носите слуховий апарат?,https://media.spreadthesign.com/video/mp4/31/391573.mp4,1,videos/10633__Ви носите слуховий апарат_.mp4
10123,Галлодетський університет розташований у Вашингтоні,https://media.spreadthesign.com/video/mp4/31/323459.mp4,0,videos/10634__Галлодетський університет розташований у Вашингтоні.mp4
10124,Галлодетський університет був першим університетом для глухих.,https://media.spreadthesign.com/video/mp4/31/323458.mp4,0,videos/10635__Галлодетський університет був першим університетом для глухих..mp4
10125,Як ви зацікавились жестами?,https://media.spreadthesign.com/video/mp4/31/117764.mp4,0,videos/10636__Як ви зацікавились жестами_.mp4
10126,Як ви втратили ваш слух?,https://media.spreadthesign.com/video/mp4/31/117763.mp4,0,videos/10637__Як ви втратили ваш слух_.mp4
10127,"Скільки вам було років, коли ви втратили слух?",https://media.spreadthesign.com/video/mp4/31/117773.mp4,0,"videos/10638__Скільки вам було років, коли ви втратили слух_.mp4"
10128,Я вже говорив це,https://media.spreadthesign.com/video/mp4/31/117774.mp4,0,videos/10639__Я вже говорив це.mp4
10129,У мене вада слуху,https://media.spreadthesign.com/video/mp4/31/117813.mp4,0,videos/10640__У мене вада слуху.mp4
10129,У мене вада слуху,https://media.spreadthesign.com/video/mp4/31/117814.mp4,1,videos/10641__У мене вада слуху.mp4
10130,Я вивчаю жестову мову,https://media.spreadthesign.com/video/mp4/31/117819.mp4,0,videos/10642__Я вивчаю жестову мову.mp4
10131,Я вчуся на перекладача.,https://media.spreadthesign.com/video/mp4/31/117830.mp4,0,videos/10643__Я вчуся на перекладача..mp4
10132,Я беру ASL уроки.,https://media.spreadthesign.com/video/mp4/31/331083.mp4,0,videos/10644__Я беру ASL уроки..mp4
10133,Я беру SEE уроки.,https://media.spreadthesign.com/video/mp4/31/331084.mp4,0,videos/10645__Я беру SEE уроки..mp4
10134,"Я можу дактилювати, але я не можу добре зчитувати",https://media.spreadthesign.com/video/mp4/31/117835.mp4,0,"videos/10646__Я можу дактилювати, але я не можу добре зчитувати.mp4"
10135,Я не можу гарно дактилювати,https://media.spreadthesign.com/video/mp4/31/117838.mp4,0,videos/10647__Я не можу гарно дактилювати.mp4
