основний колір,https://media.spreadthesign.com/video/mp4/31/115533.mp4,videos/2442__основний колір
грунтувати,https://media.spreadthesign.com/video/mp4/31/115548.mp4,videos/2443__грунтувати
прогресія,https://media.spreadthesign.com/video/mp4/31/332043.mp4,videos/2444__прогресія
проекція,https://media.spreadthesign.com/video/mp4/31/332045.mp4,videos/2445__проекція
частка,https://media.spreadthesign.com/video/mp4/31/332301.mp4,videos/2446__частка
реалізм,https://media.spreadthesign.com/video/mp4/31/329928.mp4,videos/2447__реалізм
сангіна,https://media.spreadthesign.com/video/mp4/31/115549.mp4,videos/2448__сангіна
дзеркальне відображення,https://media.spreadthesign.com/video/mp4/31/115550.mp4,videos/2449__дзеркальне відображення
регрес,https://media.spreadthesign.com/video/mp4/31/332063.mp4,videos/2450__регрес
рельєф,https://media.spreadthesign.com/video/mp4/31/115552.mp4,videos/2451__рельєф
Ренесанс,https://media.spreadthesign.com/video/mp4/31/115553.mp4,videos/2452__Ренесанс
відновити,https://media.spreadthesign.com/video/mp4/31/328267.mp4,videos/2453__відновити
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
представлення,https://media.spreadthesign.com/video/mp4/31/115555.mp4,videos/2455__представлення
ритм,https://media.spreadthesign.com/video/mp4/31/115556.mp4,videos/2456__ритм
рококо,https://media.spreadthesign.com/video/mp4/31/115557.mp4,videos/2457__рококо
котити,https://media.spreadthesign.com/video/mp4/31/115652.mp4,videos/2458__котити
романтизм,https://media.spreadthesign.com/video/mp4/31/115654.mp4,videos/2459__романтизм
круглий пензель,UNAVAILABLE,UNAVAILABLE
іржа,https://media.spreadthesign.com/video/mp4/31/115653.mp4,videos/2461__іржа
масштаб,https://media.spreadthesign.com/video/mp4/31/115660.mp4,videos/2462__масштаб
декорації,https://media.spreadthesign.com/video/mp4/31/328740.mp4,videos/2463__декорації
нерозбірливий почерк,https://media.spreadthesign.com/video/mp4/31/115662.mp4,videos/2464__нерозбірливий почерк
скульптор,https://media.spreadthesign.com/video/mp4/31/115671.mp4,videos/2465__скульптор
скульптура,https://media.spreadthesign.com/video/mp4/31/115670.mp4,videos/2466__скульптура
герметизувати,https://media.spreadthesign.com/video/mp4/31/115657.mp4,videos/2467__герметизувати
вторинний колір,https://media.spreadthesign.com/video/mp4/31/115655.mp4,videos/2468__вторинний колір
послідовність,https://media.spreadthesign.com/video/mp4/31/115663.mp4,videos/2469__послідовність
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
форма,https://media.spreadthesign.com/video/mp4/31/115676.mp4,videos/2471__форма
знак,https://media.spreadthesign.com/video/mp4/31/115659.mp4,videos/2472__знак
силует,https://media.spreadthesign.com/video/mp4/31/115674.mp4,videos/2473__силует
співати,https://media.spreadthesign.com/video/mp4/31/115669.mp4,videos/2474__співати
ескіз,https://media.spreadthesign.com/video/mp4/31/115656.mp4,videos/2475__ескіз
зарисовувати,https://media.spreadthesign.com/video/mp4/31/115658.mp4,videos/2476__зарисовувати
розчинник,https://media.spreadthesign.com/video/mp4/31/115664.mp4,videos/2477__розчинник
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
стенд,https://media.spreadthesign.com/video/mp4/31/115667.mp4,videos/2479__стенд
статичний,https://media.spreadthesign.com/video/mp4/31/115668.mp4,videos/2480__статичний
шпиль,https://media.spreadthesign.com/video/mp4/31/115675.mp4,videos/2481__шпиль
трафаретний спосіб нанесення зображення,https://media.spreadthesign.com/video/mp4/31/115677.mp4,videos/2482__трафаретний спосіб нанесення зображення
стилістичний елемент,https://media.spreadthesign.com/video/mp4/31/115666.mp4,videos/2483__стилістичний елемент
суб'єкт,https://media.spreadthesign.com/video/mp4/31/115678.mp4,videos/2484__суб_єкт
сюрреалізм,https://media.spreadthesign.com/video/mp4/31/115665.mp4,videos/2485__сюрреалізм
символ,https://media.spreadthesign.com/video/mp4/31/115673.mp4,videos/2486__символ
симетрія,https://media.spreadthesign.com/video/mp4/31/115672.mp4,videos/2487__симетрія
талант,https://media.spreadthesign.com/video/mp4/31/115683.mp4,videos/2488__талант
техніка виконання,https://media.spreadthesign.com/video/mp4/31/115685.mp4,videos/2489__техніка виконання
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
текстура,https://media.spreadthesign.com/video/mp4/31/115684.mp4,videos/2491__текстура
розбавляти,https://media.spreadthesign.com/video/mp4/31/115682.mp4,videos/2492__розбавляти
тривимірний,https://media.spreadthesign.com/video/mp4/31/115688.mp4,videos/2493__тривимірний
заголовок,https://media.spreadthesign.com/video/mp4/31/115680.mp4,videos/2494__заголовок
візерунок,https://media.spreadthesign.com/video/mp4/31/115679.mp4,videos/2495__візерунок
швидкоплинність,https://media.spreadthesign.com/video/mp4/31/331040.mp4,videos/2496__швидкоплинність
прозорий,https://media.spreadthesign.com/video/mp4/31/115681.mp4,videos/2497__прозорий
типографія,https://media.spreadthesign.com/video/mp4/31/115686.mp4,videos/2498__типографія
безбарвний,https://media.spreadthesign.com/video/mp4/31/390917.mp4,videos/2499__безбарвний
невиразний,https://media.spreadthesign.com/video/mp4/31/115695.mp4,videos/2500__невиразний
лінія сходу,https://media.spreadthesign.com/video/mp4/31/115694.mp4,videos/2501__лінія сходу
точка зникнення,https://media.spreadthesign.com/video/mp4/31/328352.mp4,videos/2502__точка зникнення
лак,https://media.spreadthesign.com/video/mp4/31/115693.mp4,videos/2503__лак
в'язкість,https://media.spreadthesign.com/video/mp4/31/115690.mp4,videos/2504__в_язкість
зорове сприйняття,https://media.spreadthesign.com/video/mp4/31/115692.mp4,videos/2505__зорове сприйняття
візуалізація,https://media.spreadthesign.com/video/mp4/31/115691.mp4,videos/2506__візуалізація
шпалери,https://media.spreadthesign.com/video/mp4/31/115698.mp4,videos/2507__шпалери
акварель,https://media.spreadthesign.com/video/mp4/31/386633.mp4,videos/2508__акварель
"кадр, знятий з нижньої точки",https://media.spreadthesign.com/video/mp4/31/115697.mp4,"videos/2509__кадр, знятий з нижньої точки"
АБС,https://media.spreadthesign.com/video/mp4/31/386668.mp4,videos/2510__АБС
акселератор,https://media.spreadthesign.com/video/mp4/31/326732.mp4,videos/2511__акселератор
аварія,https://media.spreadthesign.com/video/mp4/31/329012.mp4,videos/2512__аварія
регулювати,https://media.spreadthesign.com/video/mp4/31/119284.mp4,videos/2513__регулювати
кондиціонер,https://media.spreadthesign.com/video/mp4/31/119291.mp4,videos/2514__кондиціонер
Пневматична підвіска,UNAVAILABLE,UNAVAILABLE
датчик повітряних мас,https://media.spreadthesign.com/video/mp4/31/329742.mp4,videos/2516__датчик повітряних мас
подушка безпеки,https://media.spreadthesign.com/video/mp4/31/119288.mp4,videos/2517__подушка безпеки
літак,https://media.spreadthesign.com/video/mp4/31/119289.mp4,videos/2518__літак
аеропорт,https://media.spreadthesign.com/video/mp4/31/386710.mp4,videos/2519__аеропорт
тривожна сигналізація,https://media.spreadthesign.com/video/mp4/31/119293.mp4,videos/2520__тривожна сигналізація
литі диски,https://media.spreadthesign.com/video/mp4/31/119290.mp4,videos/2521__литі диски
генератор,https://media.spreadthesign.com/video/mp4/31/119285.mp4,videos/2522__генератор
антифриз,https://media.spreadthesign.com/video/mp4/31/386793.mp4,videos/2523__антифриз
підлокітник,https://media.spreadthesign.com/video/mp4/31/119286.mp4,videos/2524__підлокітник
прибуття,https://media.spreadthesign.com/video/mp4/31/119287.mp4,videos/2525__прибуття
збирати,https://media.spreadthesign.com/video/mp4/31/119292.mp4,videos/2526__збирати
автоматична коробка передач,https://media.spreadthesign.com/video/mp4/31/386686.mp4,videos/2527__автоматична коробка передач
автоматична трансмісія,https://media.spreadthesign.com/video/mp4/31/119296.mp4,videos/2528__автоматична трансмісія
вісь,https://media.spreadthesign.com/video/mp4/31/119297.mp4,videos/2529__вісь
піввісь,https://media.spreadthesign.com/video/mp4/31/326898.mp4,videos/2530__піввісь
спинка крісла,https://media.spreadthesign.com/video/mp4/31/119300.mp4,videos/2531__спинка крісла
шарикопідшипник,https://media.spreadthesign.com/video/mp4/31/121626.mp4,videos/2532__шарикопідшипник
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
зарядний пристрій,https://media.spreadthesign.com/video/mp4/31/119301.mp4,videos/2534__зарядний пристрій
Пристібатися ремнем безпеки,https://media.spreadthesign.com/video/mp4/31/119298.mp4,videos/2535__Пристібатися ремнем безпеки
велосипед,https://media.spreadthesign.com/video/mp4/31/391155.mp4,videos/2536__велосипед
повітродувка,https://media.spreadthesign.com/video/mp4/31/119302.mp4,videos/2537__повітродувка
капот,https://media.spreadthesign.com/video/mp4/31/119303.mp4,videos/2538__капот
кришка багажника,https://media.spreadthesign.com/video/mp4/31/119304.mp4,videos/2539__кришка багажника
гальма,https://media.spreadthesign.com/video/mp4/31/327177.mp4,videos/2540__гальма
гальмівна колодка,https://media.spreadthesign.com/video/mp4/31/119306.mp4,videos/2541__гальмівна колодка
гальмівний диск,https://media.spreadthesign.com/video/mp4/31/328669.mp4,videos/2542__гальмівний диск
гальмівний шланг,https://media.spreadthesign.com/video/mp4/31/119308.mp4,videos/2543__гальмівний шланг
гальмівна колодка,https://media.spreadthesign.com/video/mp4/31/119307.mp4,videos/2544__гальмівна колодка
педаль гальма,https://media.spreadthesign.com/video/mp4/31/119305.mp4,videos/2545__педаль гальма
бампер,https://media.spreadthesign.com/video/mp4/31/390841.mp4,videos/2546__бампер
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
автобусна станція,https://media.spreadthesign.com/video/mp4/31/386681.mp4,videos/2548__автобусна станція
кронциркуль,UNAVAILABLE,UNAVAILABLE
розподільний вал,https://media.spreadthesign.com/video/mp4/31/119365.mp4,videos/2550__розподільний вал
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
автосервіс,https://media.spreadthesign.com/video/mp4/31/386697.mp4,videos/2552__автосервіс
будиночок-автопричіп,https://media.spreadthesign.com/video/mp4/31/390796.mp4,videos/2553__будиночок-автопричіп
карбюратор,UNAVAILABLE,UNAVAILABLE
карданний вал,UNAVAILABLE,UNAVAILABLE
Автомийка,https://media.spreadthesign.com/video/mp4/31/472874.mp4,videos/2556__Автомийка
деталь мотицикла для рівного стояння,https://media.spreadthesign.com/video/mp4/31/119321.mp4,videos/2557__деталь мотицикла для рівного стояння
центральний замок,UNAVAILABLE,UNAVAILABLE
відцентрова муфта,https://media.spreadthesign.com/video/mp4/31/331332.mp4,videos/2559__відцентрова муфта
ходова частина,UNAVAILABLE,UNAVAILABLE
охолоджувач,https://media.spreadthesign.com/video/mp4/31/119320.mp4,videos/2561__охолоджувач
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
автобус,https://media.spreadthesign.com/video/mp4/31/386680.mp4,videos/2563__автобус
клиновий зубчастий ремінь,UNAVAILABLE,UNAVAILABLE
згоряння,https://media.spreadthesign.com/video/mp4/31/119319.mp4,videos/2565__згоряння
система комфорту,https://media.spreadthesign.com/video/mp4/31/119323.mp4,videos/2566__система комфорту
вантажівка,https://media.spreadthesign.com/video/mp4/31/391059.mp4,videos/2567__вантажівка
стиснення повітря гальмівної системи,UNAVAILABLE,UNAVAILABLE
компресор,UNAVAILABLE,UNAVAILABLE
шатун,https://media.spreadthesign.com/video/mp4/31/331030.mp4,videos/2570__шатун
контейнер,https://media.spreadthesign.com/video/mp4/31/331662.mp4,videos/2571__контейнер
конвертований,UNAVAILABLE,UNAVAILABLE
охолоджувач,https://media.spreadthesign.com/video/mp4/31/119322.mp4,videos/2573__охолоджувач
захист від корозії,https://media.spreadthesign.com/video/mp4/31/119318.mp4,videos/2574__захист від корозії
колінчастий вал,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
роздоріжжя,https://media.spreadthesign.com/video/mp4/31/119324.mp4,videos/2578__роздоріжжя
пішохідний перехід,https://media.spreadthesign.com/video/mp4/31/121627.mp4,videos/2579__пішохідний перехід
циліндр,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
приладова панель,https://media.spreadthesign.com/video/mp4/31/119327.mp4,videos/2583__приладова панель
відправлення,https://media.spreadthesign.com/video/mp4/31/119325.mp4,videos/2584__відправлення
дизель,https://media.spreadthesign.com/video/mp4/31/119326.mp4,videos/2585__дизель
диференціал,UNAVAILABLE,UNAVAILABLE
цифровий тахограф,UNAVAILABLE,UNAVAILABLE
вимірювальний стержень,https://media.spreadthesign.com/video/mp4/31/391608.mp4,videos/2588__вимірювальний стержень
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
"Двигун, який перетворює паливо в енергію",https://media.spreadthesign.com/video/mp4/31/119333.mp4,"videos/2590__Двигун, який перетворює паливо в енергію"
напрямок,https://media.spreadthesign.com/video/mp4/31/119336.mp4,videos/2591__напрямок
демонтувати,https://media.spreadthesign.com/video/mp4/31/119339.mp4,videos/2592__демонтувати
замок дверей,https://media.spreadthesign.com/video/mp4/31/119338.mp4,videos/2593__замок дверей
дверна панель,https://media.spreadthesign.com/video/mp4/31/119334.mp4,videos/2594__дверна панель
тримач для напоїв,https://media.spreadthesign.com/video/mp4/31/119335.mp4,videos/2595__тримач для напоїв
водити,https://media.spreadthesign.com/video/mp4/31/119329.mp4,videos/2596__водити
Центральний вал для обертового колеса,https://media.spreadthesign.com/video/mp4/31/119332.mp4,videos/2597__Центральний вал для обертового колеса
ланцюговий привід,https://media.spreadthesign.com/video/mp4/31/119337.mp4,videos/2598__ланцюговий привід
обертовий металевий вал,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
водій,https://media.spreadthesign.com/video/mp4/31/119328.mp4,videos/2601__водій
автошкола,https://media.spreadthesign.com/video/mp4/31/472892.mp4,videos/2602__автошкола
Гідравлічні гальма,https://media.spreadthesign.com/video/mp4/31/331370.mp4,videos/2603__Гідравлічні гальма
електронна система іммобілайзера,UNAVAILABLE,UNAVAILABLE
електричне регулювання сидінь,https://media.spreadthesign.com/video/mp4/31/119343.mp4,videos/2605__електричне регулювання сидінь
електроніка,https://media.spreadthesign.com/video/mp4/31/119344.mp4,videos/2606__електроніка
двигун,https://media.spreadthesign.com/video/mp4/31/119342.mp4,videos/2607__двигун
гальмовий двигун,https://media.spreadthesign.com/video/mp4/31/119341.mp4,videos/2608__гальмовий двигун
Загальний обсяг паливної суміші двигуна,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
етанол,https://media.spreadthesign.com/video/mp4/31/119345.mp4,videos/2612__етанол
вихлопна труба,https://media.spreadthesign.com/video/mp4/31/398991.mp4,videos/2613__вихлопна труба
витяжна система,https://media.spreadthesign.com/video/mp4/31/398982.mp4,videos/2614__витяжна система
вихлопний клапан,https://media.spreadthesign.com/video/mp4/31/398993.mp4,videos/2615__вихлопний клапан
фільтр,https://media.spreadthesign.com/video/mp4/31/119351.mp4,videos/2616__фільтр
протитуманна фара,https://media.spreadthesign.com/video/mp4/31/119355.mp4,videos/2617__протитуманна фара
чотирьохколісний транспорт,https://media.spreadthesign.com/video/mp4/31/119354.mp4,videos/2618__чотирьохколісний транспорт
чотиритактний двигун,https://media.spreadthesign.com/video/mp4/31/119352.mp4,videos/2619__чотиритактний двигун
передня вісь,UNAVAILABLE,UNAVAILABLE
передній привід,UNAVAILABLE,UNAVAILABLE
паливо,https://media.spreadthesign.com/video/mp4/31/119356.mp4,videos/2622__паливо
паливо-повітряна суміш,https://media.spreadthesign.com/video/mp4/31/119357.mp4,videos/2623__паливо-повітряна суміш
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
педаль газу,https://media.spreadthesign.com/video/mp4/31/119361.mp4,videos/2625__педаль газу
автозаправна станція,https://media.spreadthesign.com/video/mp4/31/386683.mp4,videos/2626__автозаправна станція
прокладка,https://media.spreadthesign.com/video/mp4/31/121629.mp4,videos/2627__прокладка
бензин,https://media.spreadthesign.com/video/mp4/31/390976.mp4,videos/2628__бензин
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
важіль для перемикання передач,https://media.spreadthesign.com/video/mp4/31/391073.mp4,videos/2630__важіль для перемикання передач
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
коробка передач,https://media.spreadthesign.com/video/mp4/31/119359.mp4,videos/2632__коробка передач
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
галогенна лампа,https://media.spreadthesign.com/video/mp4/31/331354.mp4,videos/2634__галогенна лампа
Ручне гальмо,https://media.spreadthesign.com/video/mp4/31/119362.mp4,videos/2635__Ручне гальмо
хетчбек,https://media.spreadthesign.com/video/mp4/31/119363.mp4,videos/2636__хетчбек
небезпека,https://media.spreadthesign.com/video/mp4/31/121630.mp4,videos/2637__небезпека
підголовник,https://media.spreadthesign.com/video/mp4/31/121631.mp4,videos/2638__підголовник
фара,https://media.spreadthesign.com/video/mp4/31/119364.mp4,videos/2639__фара
нагрівання,https://media.spreadthesign.com/video/mp4/31/121632.mp4,videos/2640__нагрівання
автомагістраль,https://media.spreadthesign.com/video/mp4/31/386684.mp4,videos/2641__автомагістраль
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ковпак,https://media.spreadthesign.com/video/mp4/31/329239.mp4,videos/2644__ковпак
гідравлічна гальмівна система,https://media.spreadthesign.com/video/mp4/31/331368.mp4,videos/2645__гідравлічна гальмівна система
запалювання,https://media.spreadthesign.com/video/mp4/31/328834.mp4,videos/2646__запалювання
розподільник запалювання,UNAVAILABLE,UNAVAILABLE
поворотник,https://media.spreadthesign.com/video/mp4/31/121636.mp4,videos/2648__поворотник
покажчик повороту,https://media.spreadthesign.com/video/mp4/31/121637.mp4,videos/2649__покажчик повороту
індукція труби,UNAVAILABLE,UNAVAILABLE
інжекторне сопло,UNAVAILABLE,UNAVAILABLE
впускний клапан,https://media.spreadthesign.com/video/mp4/31/121638.mp4,videos/2652__впускний клапан
страхування,https://media.spreadthesign.com/video/mp4/31/121639.mp4,videos/2653__страхування
домкрат,https://media.spreadthesign.com/video/mp4/31/121640.mp4,videos/2654__домкрат
джип,https://media.spreadthesign.com/video/mp4/31/121641.mp4,videos/2655__джип
реактивний літак,https://media.spreadthesign.com/video/mp4/31/121642.mp4,videos/2656__реактивний літак
ножний стартер,https://media.spreadthesign.com/video/mp4/31/121643.mp4,videos/2657__ножний стартер
кілометр,https://media.spreadthesign.com/video/mp4/31/121644.mp4,videos/2658__кілометр
шворінь,https://media.spreadthesign.com/video/mp4/31/121645.mp4,videos/2659__шворінь
датчик високих коливань,https://media.spreadthesign.com/video/mp4/31/329741.mp4,videos/2660__датчик високих коливань
поршневий двигун,https://media.spreadthesign.com/video/mp4/31/121646.mp4,videos/2661__поршневий двигун
листова ресора,UNAVAILABLE,UNAVAILABLE
ліцензія,https://media.spreadthesign.com/video/mp4/31/121647.mp4,videos/2663__ліцензія
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
легкий,https://media.spreadthesign.com/video/mp4/31/674240.mp4,videos/2665__легкий
вимикач світла,https://media.spreadthesign.com/video/mp4/31/391766.mp4,videos/2666__вимикач світла
лімузин,https://media.spreadthesign.com/video/mp4/31/121651.mp4,videos/2667__лімузин
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
вантажівка,https://media.spreadthesign.com/video/mp4/31/391070.mp4,videos/2669__вантажівка
водій вантажівки,https://media.spreadthesign.com/video/mp4/31/121654.mp4,videos/2670__водій вантажівки
мастило,https://media.spreadthesign.com/video/mp4/31/121655.mp4,videos/2671__мастило
магнітний клапан,https://media.spreadthesign.com/video/mp4/31/331694.mp4,videos/2672__магнітний клапан
лічильник кілометражу,https://media.spreadthesign.com/video/mp4/31/121656.mp4,videos/2673__лічильник кілометражу
міні машина,https://media.spreadthesign.com/video/mp4/31/121658.mp4,videos/2674__міні машина
мікроавтобус,https://media.spreadthesign.com/video/mp4/31/121659.mp4,videos/2675__мікроавтобус
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
будинок на колесах,https://media.spreadthesign.com/video/mp4/31/390787.mp4,videos/2677__будинок на колесах
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
автомагістраль,https://media.spreadthesign.com/video/mp4/31/386685.mp4,videos/2679__автомагістраль
багатодискова муфта,https://media.spreadthesign.com/video/mp4/31/328609.mp4,videos/2680__багатодискова муфта
навігація,https://media.spreadthesign.com/video/mp4/31/121664.mp4,videos/2681__навігація
номерний знак,https://media.spreadthesign.com/video/mp4/31/121665.mp4,videos/2682__номерний знак
одометр,https://media.spreadthesign.com/video/mp4/31/121666.mp4,videos/2683__одометр
заміна масла,https://media.spreadthesign.com/video/mp4/31/121667.mp4,videos/2684__заміна масла
масляний фільтр,https://media.spreadthesign.com/video/mp4/31/121668.mp4,videos/2685__масляний фільтр
перевантажувати,https://media.spreadthesign.com/video/mp4/31/121669.mp4,videos/2686__перевантажувати
парковка,https://media.spreadthesign.com/video/mp4/31/121670.mp4,videos/2687__парковка
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
тротуар,https://media.spreadthesign.com/video/mp4/31/121671.mp4,videos/2689__тротуар
педаль,https://media.spreadthesign.com/video/mp4/31/121672.mp4,videos/2690__педаль
пішохідна зона,https://media.spreadthesign.com/video/mp4/31/121673.mp4,videos/2691__пішохідна зона
автомобіль для перевозки пасажирів,https://media.spreadthesign.com/video/mp4/31/472876.mp4,videos/2692__автомобіль для перевозки пасажирів
бензин,https://media.spreadthesign.com/video/mp4/31/390694.mp4,videos/2693__бензин
АЗС,https://media.spreadthesign.com/video/mp4/31/386705.mp4,videos/2694__АЗС
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
пілот,https://media.spreadthesign.com/video/mp4/31/121679.mp4,videos/2696__пілот
поршень,https://media.spreadthesign.com/video/mp4/31/121680.mp4,videos/2697__поршень
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
тормоз,https://media.spreadthesign.com/video/mp4/31/121681.mp4,videos/2699__тормоз
сидіння з авторегулюванням,https://media.spreadthesign.com/video/mp4/31/121683.mp4,videos/2700__сидіння з авторегулюванням
підсилювач керма,UNAVAILABLE,UNAVAILABLE
склопідіймач,https://media.spreadthesign.com/video/mp4/31/121684.mp4,videos/2702__склопідіймач
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
радіатор,https://media.spreadthesign.com/video/mp4/31/121687.mp4,videos/2706__радіатор
решітка радіатора,https://media.spreadthesign.com/video/mp4/31/121688.mp4,videos/2707__решітка радіатора
тил,https://media.spreadthesign.com/video/mp4/31/121689.mp4,videos/2708__тил
задній протитуманний ліхтар,https://media.spreadthesign.com/video/mp4/31/121690.mp4,videos/2709__задній протитуманний ліхтар
заднє світло,https://media.spreadthesign.com/video/mp4/31/121691.mp4,videos/2710__заднє світло
задній спойлер,UNAVAILABLE,UNAVAILABLE
дзеркало заднього виду,https://media.spreadthesign.com/video/mp4/31/121693.mp4,videos/2712__дзеркало заднього виду
заднє скло,https://media.spreadthesign.com/video/mp4/31/121694.mp4,videos/2713__заднє скло
задній привід,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
дорожній податок,https://media.spreadthesign.com/video/mp4/31/121696.mp4,videos/2717__дорожній податок
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
сидіння,https://media.spreadthesign.com/video/mp4/31/121699.mp4,videos/2720__сидіння
ремінь безпеки,https://media.spreadthesign.com/video/mp4/31/121700.mp4,videos/2721__ремінь безпеки
обслуговування,https://media.spreadthesign.com/video/mp4/31/121702.mp4,videos/2722__обслуговування
клапан робочого гальма,https://media.spreadthesign.com/video/mp4/31/326157.mp4,videos/2723__клапан робочого гальма
станції технічного обслуговування,https://media.spreadthesign.com/video/mp4/31/121703.mp4,videos/2724__станції технічного обслуговування
бокова фара,https://media.spreadthesign.com/video/mp4/31/390939.mp4,videos/2725__бокова фара
знак,https://media.spreadthesign.com/video/mp4/31/121705.mp4,videos/2726__знак
глушник,https://media.spreadthesign.com/video/mp4/31/121706.mp4,videos/2727__глушник
запасні частини,https://media.spreadthesign.com/video/mp4/31/121707.mp4,videos/2728__запасні частини
запасне колесо,https://media.spreadthesign.com/video/mp4/31/121708.mp4,videos/2729__запасне колесо
свічка запалювання,https://media.spreadthesign.com/video/mp4/31/121709.mp4,videos/2730__свічка запалювання
спідометр,https://media.spreadthesign.com/video/mp4/31/121710.mp4,videos/2731__спідометр
стабілізатор,https://media.spreadthesign.com/video/mp4/31/326278.mp4,videos/2732__стабілізатор
стартувати,https://media.spreadthesign.com/video/mp4/31/121711.mp4,videos/2733__стартувати
стартер,https://media.spreadthesign.com/video/mp4/31/121712.mp4,videos/2734__стартер
рульове управління,https://media.spreadthesign.com/video/mp4/31/121713.mp4,videos/2735__рульове управління
кермо,https://media.spreadthesign.com/video/mp4/31/326293.mp4,videos/2736__кермо
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
стоп-сигнал,https://media.spreadthesign.com/video/mp4/31/121715.mp4,videos/2738__стоп-сигнал
люк в даху,https://media.spreadthesign.com/video/mp4/31/121717.mp4,videos/2739__люк в даху
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
компресор надування,https://media.spreadthesign.com/video/mp4/31/326317.mp4,videos/2741__компресор надування
підвіска,https://media.spreadthesign.com/video/mp4/31/326324.mp4,videos/2742__підвіска
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
тахометр,https://media.spreadthesign.com/video/mp4/31/326336.mp4,videos/2744__тахометр
стоп-сигнал,https://media.spreadthesign.com/video/mp4/31/332145.mp4,videos/2745__стоп-сигнал
датчик температури,https://media.spreadthesign.com/video/mp4/31/121719.mp4,videos/2746__датчик температури
захист від крадіжки,https://media.spreadthesign.com/video/mp4/31/121720.mp4,videos/2747__захист від крадіжки
упорний підшипник,https://media.spreadthesign.com/video/mp4/31/328400.mp4,videos/2748__упорний підшипник
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
Плата за подорож по певній дорозі,https://media.spreadthesign.com/video/mp4/31/121722.mp4,videos/2750__Плата за подорож по певній дорозі
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
буксирна балка,https://media.spreadthesign.com/video/mp4/31/390791.mp4,videos/2752__буксирна балка
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
трек,https://media.spreadthesign.com/video/mp4/31/326392.mp4,videos/2754__трек
трактор,https://media.spreadthesign.com/video/mp4/31/121726.mp4,videos/2755__трактор
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
дорожній знак,https://media.spreadthesign.com/video/mp4/31/121727.mp4,videos/2757__дорожній знак
причіп,https://media.spreadthesign.com/video/mp4/31/121728.mp4,videos/2758__причіп
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
Залізнична станція,https://media.spreadthesign.com/video/mp4/31/121729.mp4,videos/2760__Залізнична станція
передача,https://media.spreadthesign.com/video/mp4/31/326398.mp4,videos/2761__передача
UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
поворот,https://media.spreadthesign.com/video/mp4/31/121731.mp4,videos/2763__поворот
Двоколісний транспортний засіб,https://media.spreadthesign.com/video/mp4/31/121732.mp4,videos/2764__Двоколісний транспортний засіб
двотактних двигунів,https://media.spreadthesign.com/video/mp4/31/121733.mp4,videos/2765__двотактних двигунів
